target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,depth_score,depth_missing_fields,depth_short_fields,duplication_guardrail_length,pack_p_quality_band,pack_p_review_status,pack_q_review_status,one_line_summary,next_edit_priority,quality_version
Junkrat,ジャンクラット,Sojourn,ソジョーン,ダメージ,シャープシューター,100,,,107,A,stable,stable,ジャンクラット対ソジョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,100,,,109,A,stable,stable,ジャンクラット対ソルジャー76: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Hanzo,ハンゾー,ダメージ,シャープシューター,100,,,106,A,stable,stable,ジャンクラット対ハンゾー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Freja,フレイヤ,ダメージ,リコン,100,,,106,A,stable,stable,ジャンクラット対フレイヤ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Anran,アンラン,ダメージ,フランカー,100,,,106,A,stable,stable,ジャンクラット対アンラン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Genji,ゲンジ,ダメージ,フランカー,100,,,105,A,stable,stable,ジャンクラット対ゲンジ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Shion,シオン,ダメージ,フランカー,100,,,105,A,stable,stable,ジャンクラット対シオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Sombra,ソンブラ,ダメージ,リコン,100,,,106,A,stable,stable,ジャンクラット対ソンブラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Tracer,トレーサー,ダメージ,フランカー,100,,,107,A,stable,stable,ジャンクラット対トレーサー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Venture,ベンチャー,ダメージ,フランカー,100,,,107,A,stable,stable,ジャンクラット対ベンチャー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Reaper,リーパー,ダメージ,フランカー,100,,,106,A,stable,stable,ジャンクラット対リーパー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Vendetta,ヴェンデッタ,ダメージ,フランカー,100,,,108,A,stable,stable,ジャンクラット対ヴェンデッタ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Echo,エコー,ダメージ,リコン,100,,,105,A,stable,stable,ジャンクラット対エコー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Pharah,ファラ,ダメージ,リコン,100,,,105,A,stable,stable,ジャンクラット対ファラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Symmetra,シンメトラ,ダメージ,スペシャリスト,100,,,107,A,stable,stable,ジャンクラット対シンメトラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Junkrat,ジャンクラット,ダメージ,スペシャリスト,100,,,109,A,stable,stable,ジャンクラット対ジャンクラット: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Torbjörn,トールビョーン,ダメージ,スペシャリスト,100,,,109,A,stable,stable,ジャンクラット対トールビョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Bastion,バスティオン,ダメージ,スペシャリスト,100,,,108,A,stable,stable,ジャンクラット対バスティオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Mei,メイ,ダメージ,スペシャリスト,100,,,104,A,stable,stable,ジャンクラット対メイ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Illari,イラリー,サポート,サバイバー,100,,,106,A,stable,stable,ジャンクラット対イラリー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,100,,,114,A,stable,stable,ジャンクラット対ジェットパック・キャット: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Juno,ジュノ,サポート,サバイバー,100,,,105,A,stable,stable,ジャンクラット対ジュノ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Baptiste,バティスト,サポート,タクティシャン,100,,,107,A,stable,stable,ジャンクラット対バティスト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Mercy,マーシー,サポート,メディック,100,,,106,A,stable,stable,ジャンクラット対マーシー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Lifeweaver,ライフウィーバー,サポート,メディック,100,,,110,A,stable,stable,ジャンクラット対ライフウィーバー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Kiriko,キリコ,サポート,メディック,100,,,105,A,stable,stable,ジャンクラット対キリコ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Brigitte,ブリギッテ,サポート,サバイバー,100,,,107,A,stable,stable,ジャンクラット対ブリギッテ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Moira,モイラ,サポート,メディック,100,,,105,A,stable,stable,ジャンクラット対モイラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Lúcio,ルシオ,サポート,タクティシャン,100,,,105,A,stable,stable,ジャンクラット対ルシオ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Ana,アナ,サポート,タクティシャン,92,,first_check,104,A,stable,stable,ジャンクラット対アナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Wuyang,ウーヤン,サポート,サバイバー,100,,,106,A,stable,stable,ジャンクラット対ウーヤン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Zenyatta,ゼニヤッタ,サポート,タクティシャン,100,,,107,A,stable,stable,ジャンクラット対ゼニヤッタ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Junkrat,ジャンクラット,Mizuki,ミズキ,サポート,サバイバー,100,,,105,A,stable,stable,ジャンクラット対ミズキ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,D.Va,D.Va,タンク,イニシエーター,100,,,101,A,stable,stable,ファラ対D.Va: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Winston,ウィンストン,タンク,イニシエーター,100,,,103,A,stable,stable,ファラ対ウィンストン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Doomfist,ドゥームフィスト,タンク,イニシエーター,100,,,105,A,stable,stable,ファラ対ドゥームフィスト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Hazard,ハザード,タンク,ストールワート,100,,,101,A,stable,stable,ファラ対ハザード: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,100,,,106,A,stable,stable,ファラ対レッキング・ボール: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Zarya,ザリア,タンク,ブルーザー,100,,,100,A,stable,stable,ファラ対ザリア: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,100,,,107,A,stable,stable,ファラ対ジャンカー・クイーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Domina,ドミナ,タンク,ストールワート,100,,,100,A,stable,stable,ファラ対ドミナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Mauga,マウガ,タンク,ブルーザー,100,,,100,A,stable,stable,ファラ対マウガ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Ramattra,ラマットラ,タンク,ストールワート,100,,,102,A,stable,stable,ファラ対ラマットラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Roadhog,ロードホッグ,タンク,ブルーザー,100,,,103,A,stable,stable,ファラ対ロードホッグ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Orisa,オリーサ,タンク,ブルーザー,100,,,101,A,stable,stable,ファラ対オリーサ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Sigma,シグマ,タンク,ストールワート,100,,,100,A,stable,stable,ファラ対シグマ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Reinhardt,ラインハルト,タンク,ストールワート,100,,,103,A,stable,stable,ファラ対ラインハルト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Ashe,アッシュ,ダメージ,シャープシューター,100,,,101,A,stable,stable,ファラ対アッシュ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,100,,,105,A,stable,stable,ファラ対ウィドウメイカー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Emre,エムレ,ダメージ,スペシャリスト,100,,,100,A,stable,stable,ファラ対エムレ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Cassidy,キャスディ,ダメージ,シャープシューター,100,,,102,A,stable,stable,ファラ対キャスディ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Sojourn,ソジョーン,ダメージ,シャープシューター,100,,,102,A,stable,stable,ファラ対ソジョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,100,,,104,A,stable,stable,ファラ対ソルジャー76: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Hanzo,ハンゾー,ダメージ,シャープシューター,100,,,101,A,stable,stable,ファラ対ハンゾー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Freja,フレイヤ,ダメージ,リコン,100,,,101,A,stable,stable,ファラ対フレイヤ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Anran,アンラン,ダメージ,フランカー,100,,,101,A,stable,stable,ファラ対アンラン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Genji,ゲンジ,ダメージ,フランカー,100,,,100,A,stable,stable,ファラ対ゲンジ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Shion,シオン,ダメージ,フランカー,100,,,100,A,stable,stable,ファラ対シオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Sombra,ソンブラ,ダメージ,リコン,100,,,101,A,stable,stable,ファラ対ソンブラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Tracer,トレーサー,ダメージ,フランカー,100,,,102,A,stable,stable,ファラ対トレーサー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Venture,ベンチャー,ダメージ,フランカー,100,,,102,A,stable,stable,ファラ対ベンチャー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Reaper,リーパー,ダメージ,フランカー,100,,,101,A,stable,stable,ファラ対リーパー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Vendetta,ヴェンデッタ,ダメージ,フランカー,100,,,103,A,stable,stable,ファラ対ヴェンデッタ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Echo,エコー,ダメージ,リコン,100,,,100,A,stable,stable,ファラ対エコー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Pharah,ファラ,ダメージ,リコン,100,,,100,A,stable,stable,ファラ対ファラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Symmetra,シンメトラ,ダメージ,スペシャリスト,100,,,102,A,stable,stable,ファラ対シンメトラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Junkrat,ジャンクラット,ダメージ,スペシャリスト,100,,,104,A,stable,stable,ファラ対ジャンクラット: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Torbjörn,トールビョーン,ダメージ,スペシャリスト,100,,,104,A,stable,stable,ファラ対トールビョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Bastion,バスティオン,ダメージ,スペシャリスト,100,,,103,A,stable,stable,ファラ対バスティオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Mei,メイ,ダメージ,スペシャリスト,100,,,99,A,stable,stable,ファラ対メイ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Illari,イラリー,サポート,サバイバー,100,,,101,A,stable,stable,ファラ対イラリー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,100,,,109,A,stable,stable,ファラ対ジェットパック・キャット: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Juno,ジュノ,サポート,サバイバー,100,,,100,A,stable,stable,ファラ対ジュノ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Baptiste,バティスト,サポート,タクティシャン,100,,,102,A,stable,stable,ファラ対バティスト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Mercy,マーシー,サポート,メディック,100,,,101,A,stable,stable,ファラ対マーシー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Lifeweaver,ライフウィーバー,サポート,メディック,100,,,105,A,stable,stable,ファラ対ライフウィーバー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Kiriko,キリコ,サポート,メディック,100,,,100,A,stable,stable,ファラ対キリコ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Brigitte,ブリギッテ,サポート,サバイバー,100,,,102,A,stable,stable,ファラ対ブリギッテ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Moira,モイラ,サポート,メディック,100,,,100,A,stable,stable,ファラ対モイラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Lúcio,ルシオ,サポート,タクティシャン,100,,,100,A,stable,stable,ファラ対ルシオ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Ana,アナ,サポート,タクティシャン,92,,first_check,99,A,stable,stable,ファラ対アナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Wuyang,ウーヤン,サポート,サバイバー,100,,,101,A,stable,stable,ファラ対ウーヤン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Zenyatta,ゼニヤッタ,サポート,タクティシャン,100,,,102,A,stable,stable,ファラ対ゼニヤッタ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Pharah,ファラ,Mizuki,ミズキ,サポート,サバイバー,100,,,100,A,stable,stable,ファラ対ミズキ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,D.Va,D.Va,タンク,イニシエーター,100,,,92,A,stable,stable,エコー対D.Va: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Winston,ウィンストン,タンク,イニシエーター,100,,,94,A,stable,stable,エコー対ウィンストン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Doomfist,ドゥームフィスト,タンク,イニシエーター,100,,,96,A,stable,stable,エコー対ドゥームフィスト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Hazard,ハザード,タンク,ストールワート,100,,,92,A,stable,stable,エコー対ハザード: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,100,,,97,A,stable,stable,エコー対レッキング・ボール: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Zarya,ザリア,タンク,ブルーザー,100,,,91,A,stable,stable,エコー対ザリア: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,100,,,98,A,stable,stable,エコー対ジャンカー・クイーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Domina,ドミナ,タンク,ストールワート,100,,,91,A,stable,stable,エコー対ドミナ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Mauga,マウガ,タンク,ブルーザー,100,,,91,A,stable,stable,エコー対マウガ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Ramattra,ラマットラ,タンク,ストールワート,100,,,93,A,stable,stable,エコー対ラマットラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Roadhog,ロードホッグ,タンク,ブルーザー,100,,,94,A,stable,stable,エコー対ロードホッグ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Orisa,オリーサ,タンク,ブルーザー,100,,,92,A,stable,stable,エコー対オリーサ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Sigma,シグマ,タンク,ストールワート,100,,,91,A,stable,stable,エコー対シグマ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Reinhardt,ラインハルト,タンク,ストールワート,100,,,94,A,stable,stable,エコー対ラインハルト: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Ashe,アッシュ,ダメージ,シャープシューター,100,,,92,A,stable,stable,エコー対アッシュ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,100,,,96,A,stable,stable,エコー対ウィドウメイカー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Emre,エムレ,ダメージ,スペシャリスト,100,,,91,A,stable,stable,エコー対エムレ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Cassidy,キャスディ,ダメージ,シャープシューター,100,,,93,A,stable,stable,エコー対キャスディ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Sojourn,ソジョーン,ダメージ,シャープシューター,100,,,93,A,stable,stable,エコー対ソジョーン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,100,,,95,A,stable,stable,エコー対ソルジャー76: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Hanzo,ハンゾー,ダメージ,シャープシューター,100,,,92,A,stable,stable,エコー対ハンゾー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Freja,フレイヤ,ダメージ,リコン,100,,,92,A,stable,stable,エコー対フレイヤ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Anran,アンラン,ダメージ,フランカー,100,,,92,A,stable,stable,エコー対アンラン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Genji,ゲンジ,ダメージ,フランカー,100,,,91,A,stable,stable,エコー対ゲンジ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Shion,シオン,ダメージ,フランカー,100,,,91,A,stable,stable,エコー対シオン: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Sombra,ソンブラ,ダメージ,リコン,100,,,92,A,stable,stable,エコー対ソンブラ: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
Echo,エコー,Tracer,トレーサー,ダメージ,フランカー,100,,,93,A,stable,stable,エコー対トレーサー: Pack Qで入る前・撃つ瞬間・失敗時の深掘りメモを追加。,維持。次回は相性評価幅または実戦レビューを確認。,v50.17
