target_id,target_ja,enemy_id,enemy_ja,wait_category,check_skills,punish_window,target_action,reset_action
Junkrat,ジャンクラット,Doomfist,ドゥームフィスト,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Hazard,ハザード,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Wrecking Ball,レッキング・ボール,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Zarya,ザリア,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Junker Queen,ジャンカー・クイーン,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Domina,ドミナ,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Mauga,マウガ,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Ramattra,ラマットラ,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Roadhog,ロードホッグ,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Orisa,オリーサ,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Sigma,シグマ,防御・救助の使用確認,エクスペリメンタル・バリア / キネティック・グラスプ,エクスペリメンタル・バリア / キネティック・グラスプを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Reinhardt,ラインハルト,防御・救助の使用確認,バリア・フィールド,バリア・フィールドを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Ashe,アッシュ,移動・離脱の使用確認,コーチ・ガン,コーチ・ガンで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Widowmaker,ウィドウメイカー,移動・離脱の使用確認,グラップリング・フック,グラップリング・フックで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Emre,エムレ,移動・離脱の使用確認,オルタード・バイタル,オルタード・バイタルで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Cassidy,キャスディ,移動・離脱の使用確認,コンバット・ロール,コンバット・ロールで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Sojourn,ソジョーン,移動・離脱の使用確認,パワー・スライド,パワー・スライドで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Soldier: 76,ソルジャー76,防御・救助の使用確認,バイオティック・フィールド,バイオティック・フィールドを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Hanzo,ハンゾー,移動・離脱の使用確認,体術 / 壁登り,体術 / 壁登りで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Freja,フレイヤ,移動・離脱の使用確認,クイック・ダッシュ / アップドラフト,クイック・ダッシュ / アップドラフトで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Anran,アンラン,移動・離脱の使用確認,熠閃舞 / 朱魂返,熠閃舞 / 朱魂返で移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Genji,ゲンジ,防御・救助の使用確認,木の葉返し,木の葉返しを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Shion,シオン,移動・離脱の使用確認,回避 / 凶走,回避 / 凶走で移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Sombra,ソンブラ,防御・救助の使用確認,ハック / EMP,ハック / EMPを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Tracer,トレーサー,防御・救助の使用確認,リコール,リコールを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Venture,ベンチャー,防御・救助の使用確認,バロー,バローを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Reaper,リーパー,防御・救助の使用確認,レイス・フォーム,レイス・フォームを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Vendetta,ヴェンデッタ,防御・救助の使用確認,ウォーディング・スタンス,ウォーディング・スタンスを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Echo,エコー,移動・離脱の使用確認,フライト,フライトで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Pharah,ファラ,移動・離脱の使用確認,ジャンプ・ジェット / ジェット・ダッシュ,ジャンプ・ジェット / ジェット・ダッシュで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Symmetra,シンメトラ,防御・救助の使用確認,フォトン・バリア,フォトン・バリアを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Junkrat,ジャンクラット,移動・離脱の使用確認,コンカッション・マイン,コンカッション・マインで移動先が決まった瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Torbjörn,トールビョーン,防御・救助の使用確認,オーバーロード,オーバーロードを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Bastion,バスティオン,接近・仕掛けの後隙確認,強襲モード / A-36タクティカル・グレネード,強襲モード / A-36タクティカル・グレネードで前に出た直後、または戻り道が限定された瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Mei,メイ,防御・救助の使用確認,クリオフリーズ / アイス・ウォール,クリオフリーズ / アイス・ウォールを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Illari,イラリー,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Jetpack Cat,ジェットパック・キャット,防御・救助の使用確認,ゴロゴロ,ゴロゴロを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Juno,ジュノ,防御・救助の使用確認,ハイパーリング / オービタル・レイ,ハイパーリング / オービタル・レイを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Baptiste,バティスト,防御・救助の使用確認,イモータリティ・フィールド / リジェネ・バースト,イモータリティ・フィールド / リジェネ・バーストを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Mercy,マーシー,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Lifeweaver,ライフウィーバー,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Kiriko,キリコ,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Brigitte,ブリギッテ,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Moira,モイラ,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Lúcio,ルシオ,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Ana,アナ,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Wuyang,ウーヤン,防御・救助の使用確認,養神泉 / 驚濤破,養神泉 / 驚濤破を使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Zenyatta,ゼニヤッタ,防御・救助の使用確認,心頭滅却,心頭滅却を使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Junkrat,ジャンクラット,Mizuki,ミズキ,防御・救助の使用確認,霊域結界 / 快気の笠,霊域結界 / 快気の笠を使った直後、または効果範囲から離れた瞬間,コンカッション・マインを移動先が見えた着地点へ合わせる,スティール・トラップの位置へ戻る
Pharah,ファラ,D.Va,D.Va,防御・救助の使用確認,ディフェンス・マトリックス,ディフェンス・マトリックスを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Winston,ウィンストン,防御・救助の使用確認,バリア・プロジェクター,バリア・プロジェクターを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Doomfist,ドゥームフィスト,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Hazard,ハザード,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Wrecking Ball,レッキング・ボール,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Zarya,ザリア,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Junker Queen,ジャンカー・クイーン,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Domina,ドミナ,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Mauga,マウガ,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Ramattra,ラマットラ,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Roadhog,ロードホッグ,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Orisa,オリーサ,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Sigma,シグマ,防御・救助の使用確認,エクスペリメンタル・バリア / キネティック・グラスプ,エクスペリメンタル・バリア / キネティック・グラスプを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Reinhardt,ラインハルト,防御・救助の使用確認,バリア・フィールド,バリア・フィールドを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Ashe,アッシュ,移動・離脱の使用確認,コーチ・ガン,コーチ・ガンで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Widowmaker,ウィドウメイカー,移動・離脱の使用確認,グラップリング・フック,グラップリング・フックで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Emre,エムレ,移動・離脱の使用確認,オルタード・バイタル,オルタード・バイタルで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Cassidy,キャスディ,移動・離脱の使用確認,コンバット・ロール,コンバット・ロールで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Sojourn,ソジョーン,移動・離脱の使用確認,パワー・スライド,パワー・スライドで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Soldier: 76,ソルジャー76,防御・救助の使用確認,バイオティック・フィールド,バイオティック・フィールドを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Hanzo,ハンゾー,移動・離脱の使用確認,体術 / 壁登り,体術 / 壁登りで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Freja,フレイヤ,移動・離脱の使用確認,クイック・ダッシュ / アップドラフト,クイック・ダッシュ / アップドラフトで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Anran,アンラン,移動・離脱の使用確認,熠閃舞 / 朱魂返,熠閃舞 / 朱魂返で移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Genji,ゲンジ,防御・救助の使用確認,木の葉返し,木の葉返しを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Shion,シオン,移動・離脱の使用確認,回避 / 凶走,回避 / 凶走で移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Sombra,ソンブラ,防御・救助の使用確認,ハック / EMP,ハック / EMPを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Tracer,トレーサー,防御・救助の使用確認,リコール,リコールを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Venture,ベンチャー,防御・救助の使用確認,バロー,バローを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Reaper,リーパー,防御・救助の使用確認,レイス・フォーム,レイス・フォームを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Vendetta,ヴェンデッタ,防御・救助の使用確認,ウォーディング・スタンス,ウォーディング・スタンスを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Echo,エコー,移動・離脱の使用確認,フライト,フライトで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Pharah,ファラ,移動・離脱の使用確認,ジャンプ・ジェット / ジェット・ダッシュ,ジャンプ・ジェット / ジェット・ダッシュで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Symmetra,シンメトラ,防御・救助の使用確認,フォトン・バリア,フォトン・バリアを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Junkrat,ジャンクラット,移動・離脱の使用確認,コンカッション・マイン,コンカッション・マインで移動先が決まった瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Torbjörn,トールビョーン,防御・救助の使用確認,オーバーロード,オーバーロードを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Bastion,バスティオン,接近・仕掛けの後隙確認,強襲モード / A-36タクティカル・グレネード,強襲モード / A-36タクティカル・グレネードで前に出た直後、または戻り道が限定された瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Mei,メイ,防御・救助の使用確認,クリオフリーズ / アイス・ウォール,クリオフリーズ / アイス・ウォールを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Illari,イラリー,防御・救助の使用確認,ヒーリング・パイロン,ヒーリング・パイロンを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Jetpack Cat,ジェットパック・キャット,防御・救助の使用確認,ゴロゴロ,ゴロゴロを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Juno,ジュノ,防御・救助の使用確認,ハイパーリング / オービタル・レイ,ハイパーリング / オービタル・レイを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Baptiste,バティスト,防御・救助の使用確認,イモータリティ・フィールド / リジェネ・バースト,イモータリティ・フィールド / リジェネ・バーストを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Mercy,マーシー,防御・救助の使用確認,蘇生 / ガーディアン・エンジェル,蘇生 / ガーディアン・エンジェルを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Lifeweaver,ライフウィーバー,防御・救助の使用確認,ライフグリップ / ペタル・プラットフォーム / 命の樹,ライフグリップ / ペタル・プラットフォーム / 命の樹を使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Kiriko,キリコ,防御・救助の使用確認,鈴のご加護 / 神出鬼没,鈴のご加護 / 神出鬼没を使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Brigitte,ブリギッテ,防御・救助の使用確認,バリア・シールド / ラリー / リペア・パック,バリア・シールド / ラリー / リペア・パックを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Moira,モイラ,防御・救助の使用確認,フェード,フェードを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Lúcio,ルシオ,防御・救助の使用確認,サウンド・バリア,サウンド・バリアを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Ana,アナ,防御・救助の使用確認,スリープ・ダーツ,スリープ・ダーツを使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Wuyang,ウーヤン,防御・救助の使用確認,養神泉 / 驚濤破,養神泉 / 驚濤破を使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Zenyatta,ゼニヤッタ,防御・救助の使用確認,心頭滅却,心頭滅却を使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Pharah,ファラ,Mizuki,ミズキ,防御・救助の使用確認,霊域結界 / 快気の笠,霊域結界 / 快気の笠を使った直後、または効果範囲から離れた瞬間,コンカッシブ・ブラストで逃げ先をずらす,ホバー・ジェットを使い切る前に遮蔽へ戻る
Echo,エコー,D.Va,D.Va,防御・救助の使用確認,ディフェンス・マトリックス,ディフェンス・マトリックスを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,エコー,Winston,ウィンストン,防御・救助の使用確認,バリア・プロジェクター,バリア・プロジェクターを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,エコー,Doomfist,ドゥームフィスト,防御・救助の使用確認,パワー・ブロック,パワー・ブロックを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,エコー,Hazard,ハザード,防御・救助の使用確認,スパイク・ガード,スパイク・ガードを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,エコー,Wrecking Ball,レッキング・ボール,防御・救助の使用確認,アダプティブ・シールド,アダプティブ・シールドを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,エコー,Zarya,ザリア,防御・救助の使用確認,パーティクル・バリア / バリア・ショット,パーティクル・バリア / バリア・ショットを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,エコー,Junker Queen,ジャンカー・クイーン,防御・救助の使用確認,コマンディング・シャウト,コマンディング・シャウトを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,エコー,Domina,ドミナ,防御・救助の使用確認,バリア・アレイ,バリア・アレイを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,エコー,Mauga,マウガ,防御・救助の使用確認,カーディアック・オーバードライブ,カーディアック・オーバードライブを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,エコー,Ramattra,ラマットラ,防御・救助の使用確認,ヴォイド・バリア / ブロック,ヴォイド・バリア / ブロックを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,エコー,Roadhog,ロードホッグ,防御・救助の使用確認,テイク・ア・ブリーザー,テイク・ア・ブリーザーを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
Echo,エコー,Orisa,オリーサ,防御・救助の使用確認,フォーティファイ / ジャベリン・スピン,フォーティファイ / ジャベリン・スピンを使った直後、または効果範囲から離れた瞬間,スティッキー・ボム後にフォーカス・ビームで確定する,フライトで長追いせず遮蔽へ戻る
